"textName","TTR","Guiraud","nTokens","nTypes","nLemmas","meanWordLength","MSTTR10","MSTTR30","MSTTR50","HDD42","HDD31","HDD20","MTLD83","MTLD72","MTLD61","MTLD50","MTLD83MA","MTLD72MA","MTLD61MA","MTLD50MA","MATTR100","MATTR65","MATTR30","MATTR10","lexWordNumber","lexWordRatio","ornWordNumber","conjunctionNumber","conjunctionRatio","fullStops","nAdvTokens","nAdjTokens","nVerbTokens","nNounTokens","nAdvTypes","nAdjTypes","nVerbTypes","nNounTypes","nAdvLemmas","nAdjLemmas","nVerbLemmas","nNounLemmas","nConjunctionLemmas","YulesKLemma","YulesK"
"I_PLD_3_arg_D_C_3.txt",0.81818,3.83761,22,18,17,4.45454545454545,0.9,NA,NA,18,18,16.6277056277056,22,33.88,47.19,60.5,13.25,NA,NA,NA,NA,NA,NA,0.884615384615385,10,0.454545454545455,3,5,0.227272727272727,1,0,3,4,3,0,3,4,3,0,3,4,3,2,247.933884297521,165.289256198347
"I_PLD_3_narr_D_C_1.txt",0.77778,3.29983,18,14,14,5.88888888888889,0.8,NA,NA,14,14,14,14.6789667896679,20.070796460177,31.59,40.5,11,NA,NA,NA,NA,NA,NA,0.866666666666667,13,0.722222222222222,3,0,0,4,3,0,8,2,2,0,7,2,2,0,4,2,0,617.283950617284,185.185185185185
"I_PLD_3_narr_D_C_2.txt",0.90323,5.02895,31,28,27,4.61290322580645,0.933333333333333,0.9,NA,28,28,18.7741935483871,54.4566666666667,89.6933333333333,124.93,160.166666666667,NA,NA,NA,NA,NA,NA,0.916666666666667,0.95,19,0.612903225806452,3,1,0.032258064516129,3,2,1,9,7,1,1,9,7,1,1,7,7,1,166.493236212279,41.6233090530697
"I_PLD_3_narr_D_C_3.txt",0.83871,4.66974,31,26,24,4.83870967741935,0.9,0.833333333333333,NA,26,26,17.6470152020764,31.8149951314508,53.816,74.958,96.1,18.5,NA,NA,NA,NA,NA,0.85,0.940909090909091,14,0.451612903225806,3,5,0.161290322580645,1,2,1,7,4,1,1,7,4,1,1,6,4,3,208.116545265349,104.058272632674
"I_PLD_4_arg_D_C_1.txt",0.63333,3.46891,30,19,19,4.2,0.9,0.633333333333333,NA,19,19,14.5194307608101,15,26.606334841629,30.9251101321586,40.9090909090909,11.4444444444444,15.5555555555556,19,NA,NA,NA,NA,0.895238095238095,14,0.466666666666667,3,3,0.1,1,3,0,6,5,3,0,5,3,3,0,5,3,1,355.555555555556,333.333333333333
"I_PLD_4_arg_D_C_2.txt",0.78788,4.52602,33,26,25,4.45454545454545,0.966666666666667,0.766666666666667,NA,26,24.7784090909091,17.330156402737,16.5,43.56,60.6728571428571,77.7857142857143,18,NA,NA,NA,NA,NA,0.791666666666667,0.929166666666667,14,0.424242424242424,3,4,0.121212121212121,4,1,2,6,5,1,2,6,4,1,2,6,4,2,183.654729109275,91.8273645546373
"I_PLD_4_arg_D_C_3.txt",0.73684,3.21182,19,14,14,4.21052631578947,0.8,NA,NA,14,14,14,19,19,28.158,36.1,10,13.75,NA,NA,NA,NA,NA,0.82,7,0.368421052631579,3,5,0.263157894736842,1,1,2,3,1,1,2,2,1,1,2,2,1,2,332.409972299169,332.409972299169
"I_PLD_4_narr_D_C_1.txt",0.75676,4.60317,37,28,28,4.64864864864865,0.866666666666667,0.733333333333333,NA,28,24.2001149354091,16.7181077181077,28.1341853035144,39.599173553719,59.3233333333333,76.0555555555556,24.25,34,NA,NA,NA,NA,0.791666666666667,0.896428571428571,18,0.486486486486487,5,5,0.135135135135135,3,3,2,8,5,3,2,6,5,3,2,4,5,1,321.402483564646,116.873630387144
"I_PLD_4_narr_D_C_2.txt",0.78571,4.15761,28,22,19,4.60714285714286,0.95,NA,NA,22,22,16.6748066748067,23.8702064896755,31.7225433526012,50.96,65.3333333333333,12.6666666666667,21,NA,NA,NA,NA,NA,0.947368421052632,15,0.535714285714286,2,1,0.0357142857142857,6,0,2,9,4,0,2,8,4,0,2,5,4,1,408.163265306122,153.061224489796
"I_PLD_4_narr_D_C_3.txt",0.75,4.74342,40,30,30,5.25,0.9,0.7,NA,30,24.8972672064777,17.4358974358974,13.3770491803279,27.6543209876543,35.5822328931573,80,13.7647058823529,NA,NA,NA,NA,NA,0.76969696969697,0.916129032258065,23,0.575,5,2,0.05,7,4,1,7,11,3,1,5,10,3,1,5,10,1,175,125
"J_PLD_1_arg_D_C_1.txt",0.73077,3.72621,26,19,18,4.42307692307692,0.85,NA,NA,19,19,15.9076923076923,8.66666666666667,26.5098039215686,37.6628571428571,48.2857142857143,12.4,NA,NA,NA,NA,NA,NA,0.841176470588235,13,0.5,3,1,0.0384615384615385,5,0,3,6,4,0,2,5,3,0,2,4,3,1,355.029585798817,207.100591715976
"J_PLD_1_arg_D_C_2.txt",0.88889,3.77124,18,16,16,4.55555555555556,1,NA,NA,16,16,16,27.54,45.36,63.18,81,NA,NA,NA,NA,NA,NA,NA,0.933333333333333,11,0.611111111111111,3,1,0.0555555555555556,3,1,2,6,2,1,2,6,2,1,2,5,2,1,123.456790123457,0
"J_PLD_1_narr_D_C_1.txt",0.58696,3.98093,46,27,26,4.93478260869565,0.85,0.666666666666667,NA,25.4055335968379,20.5866424610105,14.9407960874088,11.5,16.713756060462,28.03125,55.6842105263158,14.125,18.5217391304348,26.2272727272727,NA,NA,NA,0.619607843137255,0.82972972972973,32,0.695652173913043,10,1,0.0217391304347826,4,8,2,15,7,4,2,7,6,3,2,7,6,1,378.071833648393,264.650283553875
"J_PLD_3_arg_D_C_2.txt",0.65455,4.85424,55,36,35,4.16363636363636,0.96,0.733333333333333,0.64,30.239946636173,24.2788113354151,17.0913146950883,25.8185404339251,47.6075268817204,62.0921052631579,79.6052631578947,14.45,31.6470588235294,NA,NA,NA,NA,0.770512820512821,0.947826086956522,26,0.472727272727273,5,8,0.145454545454545,4,4,1,13,8,3,1,11,5,3,1,10,5,5,238.01652892562,165.289256198347
"J_PLD_3_narr_D_C_2.txt",0.55844,4.9003,77,43,40,4.63636363636364,0.957142857142857,0.816666666666667,0.74,27.8225688117398,22.1296995567352,15.6821148934043,24.4672897196262,38.5,63.443661971831,87.1911764705882,19.047619047619,33.0925925925926,51.425,NA,NA,0.563313609467456,0.742361111111111,0.932352941176471,40,0.519480519480519,10,7,0.0909090909090909,8,8,2,18,12,3,2,14,9,3,2,8,9,2,381.177264294147,259.74025974026
"J_PLD_4_arg_D_C_1.txt",0.78125,4.41942,32,25,24,4.09375,0.966666666666667,0.8,NA,25,24.375,17.0120967741935,32,40.96,57.0514285714286,73.1428571428571,19.5454545454545,NA,NA,NA,NA,NA,0.8,0.956521739130435,17,0.53125,5,5,0.15625,1,1,4,7,5,1,4,6,4,1,3,6,4,2,214.84375,175.78125
"J_PLD_4_arg_D_C_2.txt",0.71111,4.77028,45,32,32,4.4,0.875,0.7,NA,30.4483439041579,24.2349072116514,16.994966274036,18.433734939759,34.2172523961661,60.75,77.8846153846154,14.7857142857143,21.7777777777778,NA,NA,NA,NA,0.702083333333333,0.916666666666667,21,0.466666666666667,8,6,0.133333333333333,2,2,6,7,6,2,6,6,5,2,5,6,5,3,217.283950617284,167.901234567901
"J_PLD_4_arg_D_C_3.txt",0.72727,4.82418,44,32,29,4.43181818181818,0.95,0.833333333333333,NA,30.9038054968288,24.4483723876804,17.0663936177266,29.8064516129032,44.5789473684211,62.92,80.6666666666667,21.1333333333333,35.6,NA,NA,NA,NA,0.788888888888889,0.92,26,0.590909090909091,12,3,0.0681818181818182,5,3,9,10,4,3,6,8,4,3,5,6,4,2,268.595041322314,123.96694214876
"J_PLD_4_narr_D_C_1.txt",0.84211,5.19109,38,32,30,4.94736842105263,0.966666666666667,0.866666666666667,NA,32,26.5981089448582,17.8108108108108,39.4028892455859,67.3866666666667,93.86,120.333333333333,33,NA,NA,NA,NA,NA,0.855555555555556,0.968965517241379,22,0.578947368421053,3,4,0.105263157894737,2,2,1,13,6,2,1,12,6,2,1,10,6,3,290.858725761773,83.1024930747922
"J_PLD_4_narr_D_C_2.txt",0.74194,4.13092,31,23,22,4.96774193548387,0.933333333333333,0.733333333333333,NA,23,23,16.1370658756643,23.9545454545455,32.2637889688249,46.84875,60.0625,10.6666666666667,23,NA,NA,NA,NA,0.75,0.9,14,0.451612903225806,1,1,0.032258064516129,5,0,1,8,5,0,1,5,5,0,1,4,5,1,353.798126951093,208.116545265349
"J_PLD_4_narr_D_C_3.txt",0.67033,6.39454,91,61,59,4.68131868131868,0.966666666666667,0.844444444444444,0.74,33.0906832954785,25.6572942650887,17.5447862479345,34.4202719406675,67.2633563796354,107.653,138.016666666667,29.9047619047619,49.3809523809524,NA,NA,NA,0.725925925925926,0.834408602150538,0.951219512195122,48,0.527472527472527,24,8,0.0879120879120879,5,16,8,12,12,10,8,9,11,9,7,6,11,2,205.289216278227,137.664533268929
"J_PLD_5_arg_D_C_1.txt",0.875,5.53399,40,35,33,4.575,0.975,0.866666666666667,NA,35,28.0192307692308,18.7820512820513,54.4,89.6,124.8,160,NA,NA,NA,NA,NA,NA,0.863636363636364,0.970967741935484,20,0.5,3,5,0.125,4,2,1,7,10,2,1,5,9,2,1,4,7,4,175,62.5
"J_PLD_5_arg_D_C_2.txt",0.70968,3.95132,31,22,22,3.74193548387097,0.933333333333333,0.7,NA,22,22,15.9572540918481,20.6666666666667,25.6180555555556,41.6433333333333,53.3888888888889,12.6666666666667,12.3333333333333,NA,NA,NA,NA,0.716666666666667,0.881818181818182,16,0.516129032258065,4,4,0.129032258064516,2,0,4,5,7,0,4,5,4,0,4,5,4,3,249.739854318418,228.928199791883
"J_PLD_5_arg_D_C_3.txt",0.81481,4.2339,27,22,21,4.7037037037037,1,NA,NA,22,22,17.1418803418803,27,40.824,56.862,72.9,22,NA,NA,NA,NA,NA,NA,0.933333333333333,15,0.555555555555556,4,4,0.148148148148148,2,1,3,5,6,1,2,5,6,1,2,5,6,2,192.043895747599,164.609053497942
"J_PLD_5_narr_D_C_1.txt",0.87879,5.04825,33,29,26,4.63636363636364,1,0.933333333333333,NA,29,27.4204545454545,18.4097018572825,46.2825,76.23,106.1775,136.125,NA,NA,NA,NA,NA,NA,0.9,0.954166666666667,18,0.545454545454545,5,1,0.0303030303030303,3,4,1,7,6,4,1,5,5,4,1,5,5,1,202.020202020202,91.8273645546373
"J_PLD_5_narr_D_C_2.txt",0.75676,4.60317,37,28,26,4.62162162162162,0.9,0.766666666666667,NA,28,24.0604886303416,16.471724971725,19.8110236220472,42.5911111111111,59.3233333333333,76.0555555555556,15.4285714285714,NA,NA,NA,NA,NA,0.766666666666667,0.896428571428571,21,0.567567567567568,0,0,0,3,0,0,12,9,0,0,9,8,0,0,9,8,0,409.057706355004,160.701241782323
"J_PLD_5_narr_D_C_3.txt",0.75,4.97494,44,33,33,4.86363636363636,0.925,0.733333333333333,NA,31.7241014799154,24.4775452851176,16.773732790182,24.1593959731544,41.5864978902954,68.64,88,17.0526315789474,NA,NA,NA,NA,NA,0.751111111111111,0.931428571428571,25,0.568181818181818,6,5,0.113636363636364,5,6,0,16,3,5,0,14,3,5,0,12,3,1,268.595041322314,196.280991735537
"J_PLD_6_arg_D_C_2.txt",0.73684,3.21182,19,14,14,4.15789473684211,0.7,NA,NA,14,14,14,19,19.5891472868217,28.158,36.1,10.6666666666667,12.3333333333333,NA,NA,NA,NA,NA,0.86,8,0.421052631578947,0,3,0.157894736842105,1,0,0,5,3,0,0,5,3,0,0,5,3,2,332.409972299169,221.606648199446
"J_PLD_6_arg_D_C_3.txt",0.8,3.09839,15,12,12,4.66666666666667,0.7,NA,NA,12,12,12,15,17.5,29.25,37.5,NA,NA,NA,NA,NA,NA,NA,0.9,6,0.4,1,2,0.133333333333333,1,0,1,3,2,0,1,3,1,0,1,3,1,2,266.666666666667,177.777777777778
"J_PLD_6_narr_D_C_2.txt",0.75,4.5,36,27,24,4.27777777777778,0.866666666666667,0.733333333333333,NA,27,23.9098124098124,16.653509888804,18,30.391959798995,36.0957446808511,72,19.2,NA,NA,NA,NA,NA,0.776190476190476,0.933333333333333,19,0.527777777777778,4,2,0.0555555555555556,3,2,2,8,7,2,2,7,6,2,2,5,5,2,354.938271604938,169.753086419753
"J_PLD_6_narr_D_C_3.txt",0.77778,5.71548,54,42,40,4.75925925925926,0.98,0.833333333333333,0.78,33.8438603694986,25.9895602362861,17.6226566485327,30.553706505295,68.04,94.77,121.5,23.32,NA,NA,NA,NA,NA,0.824,0.953333333333333,34,0.62962962962963,11,6,0.111111111111111,5,10,1,15,8,9,1,13,7,8,1,11,7,1,233.196159122085,157.750342935528
"J_PLD_7_arg_D_C_2.txt",0.81818,4.7001,33,27,24,4.63636363636364,1,0.8,NA,27,25.6590909090909,17.6900048875855,22,50.82,70.785,90.75,12.2857142857143,NA,NA,NA,NA,NA,0.808333333333333,0.95,21,0.636363636363636,7,2,0.0606060606060606,2,5,2,9,5,5,2,8,3,5,2,5,3,2,257.116620752984,128.558310376492
"J_PLD_7_narr_D_C_2.txt",0.65169,6.14799,89,58,55,4.96629213483146,0.9375,0.833333333333333,0.7,32.3707307336873,25.2133968648577,17.3344981598555,22.25,38.462311557789,99.6512903225807,127.758064516129,22.1186440677966,38.8787878787879,NA,NA,NA,0.686769230769231,0.788333333333333,0.96625,56,0.629213483146067,15,2,0.0224719101123595,13,10,5,29,12,5,5,17,12,5,5,15,11,1,270.167908092413,138.871354626941
"J_PLD_8_arg_D_C_1.txt",0.83333,5,36,30,29,4.41666666666667,0.966666666666667,0.833333333333333,NA,30,26.5714285714286,18.1904761904762,24,60.48,84.24,108,21.5,NA,NA,NA,NA,NA,0.842857142857143,0.959259259259259,16,0.444444444444444,5,6,0.166666666666667,3,4,1,7,4,3,1,7,4,3,1,6,4,5,154.320987654321,77.1604938271605
"J_PLD_8_arg_D_C_2.txt",0.7037,3.65655,27,19,19,5.07407407407407,0.85,NA,NA,19,19,15.3663817663818,13.5,27,35.53875,45.5625,12.3333333333333,14,NA,NA,NA,NA,NA,0.822222222222222,17,0.62962962962963,3,1,0.037037037037037,4,0,3,5,9,0,3,5,4,0,3,5,4,1,274.348422496571,219.478737997257
"J_PLD_8_arg_D_C_3.txt",0.83784,5.09637,37,31,29,5.05405405405405,1,0.833333333333333,NA,31,26.5714285714286,18.011154011154,30.9344262295082,63.8866666666667,88.985,114.083333333333,16.9411764705882,NA,NA,NA,NA,NA,0.808333333333333,0.942857142857143,22,0.594594594594595,3,2,0.0540540540540541,5,1,2,8,11,1,2,7,9,1,2,7,9,2,189.919649379109,87.6552227903579
"J_PLD_8_narr_D_C_1.txt",0.71739,4.86558,46,33,33,4.67391304347826,0.9,0.766666666666667,NA,30.7965744400527,24.2784416459846,16.9089727259596,32.4136964357229,41.8483754512635,63.48,81.3846153846154,19.75,39,NA,NA,NA,NA,0.719607843137255,0.918918918918919,30,0.652173913043478,8,5,0.108695652173913,4,5,3,11,11,3,1,9,11,3,1,6,11,1,245.746691871456,160.680529300567
"J_PLD_8_narr_D_C_2.txt",0.75,4.97494,44,33,32,4.56818181818182,0.95,0.8,NA,31.8139534883721,24.9399157280609,17.2672392836885,30.3196683555965,49.28,68.64,88,21.9,NA,NA,NA,NA,NA,0.806666666666667,0.934285714285714,24,0.545454545454545,4,4,0.0909090909090909,4,2,2,12,8,2,2,9,8,2,2,7,8,1,289.256198347107,134.297520661157
"J_PLD_8_narr_D_C_3.txt",0.90476,4.14614,21,19,19,4.19047619047619,1,NA,NA,19,19,18.1904761904762,22.257298367145,27.2984524686809,85.995,110.25,14.5555555555556,NA,NA,NA,NA,NA,NA,0.95,12,0.571428571428571,3,3,0.142857142857143,2,3,0,4,5,3,0,4,4,3,0,3,4,2,136.054421768707,90.702947845805
"L_PLD_10_arg_D_C_1.txt",0.69231,2.49615,13,9,9,5.07692307692308,0.8,NA,NA,9,9,9,13,13,16.4775,21.125,10,12,NA,NA,NA,NA,NA,0.825,9,0.692307692307692,3,0,0,2,2,1,2,4,1,1,1,3,1,1,1,3,0,473.372781065089,473.372781065089
"L_PLD_10_arg_D_C_2.txt",0.62162,3.78118,37,23,23,4.7027027027027,0.733333333333333,0.6,NA,23,20.3101673101673,14.6549106710397,10.5714285714286,18.5,37.559620119592,48.8928571428571,15.4166666666667,23.8571428571429,33,NA,NA,NA,0.670833333333333,0.792857142857143,22,0.594594594594595,1,2,0.0540540540540541,6,0,1,14,7,0,1,8,6,0,1,7,6,2,482.103725346969,277.574872169467
"L_PLD_10_narr_D_C_2.txt",0.4507,3.7977,71,32,31,4.53521126760563,0.885714285714286,0.6,0.54,22.6191849699098,18.4322115166616,13.5756189669561,10.9230769230769,14.7990074441687,24.7308284570373,41.1310344827586,11.5,15.4285714285714,25.1739130434783,50.5172413793103,NA,0.47032967032967,0.581746031746032,0.841935483870968,43,0.605633802816901,5,12,0.169014084507042,4,3,2,25,13,3,2,10,10,3,2,9,10,1,607.022416187264,480.063479468359
"L_PLD_11_arg_D_C_2.txt",0.76923,2.7735,13,10,10,4.46153846153846,0.9,NA,NA,10,10,10,9.50537634408602,10.7464042392127,21.97,28.1666666666667,14,NA,NA,NA,NA,NA,NA,0.9,8,0.615384615384615,1,3,0.230769230769231,1,0,1,5,2,0,1,4,2,0,1,4,2,2,355.029585798817,236.686390532544
"L_PLD_11_narr_D_C_2.txt",0.37333,3.23316,75,28,24,4.30666666666667,0.828571428571429,0.533333333333333,0.48,19.4848591216432,16.0894449327126,12.1950740087105,11.8543388429752,15.1624548736462,22.7558348294434,35.5263157894737,13.9245283018868,17.3728813559322,23,32.2380952380952,NA,0.398601398601399,0.530434782608696,0.846969696969697,37,0.493333333333333,4,1,0.0133333333333333,10,3,1,19,14,2,1,2,12,2,1,2,12,1,750.222222222222,679.111111111111
"L_PLD_12_arg_D_C_1.txt",0.8,3.57771,20,16,16,4.8,0.9,NA,NA,16,16,16,20,28,39,50,13.125,NA,NA,NA,NA,NA,NA,0.872727272727273,10,0.5,4,3,0.15,1,1,3,5,1,1,3,5,1,1,3,5,1,1,300,200
"L_PLD_12_arg_D_C_2.txt",0.78378,4.76757,37,29,28,4.08108108108108,1,0.8,NA,29,25.2947232947233,17.5791505791506,32.4545454545455,47.915,66.73875,85.5625,16.2857142857143,NA,NA,NA,NA,NA,0.808333333333333,0.975,16,0.432432432432432,5,6,0.162162162162162,2,2,3,7,4,2,3,7,4,2,3,7,4,3,189.919649379109,116.873630387144
"L_PLD_12_arg_D_C_3.txt",0.86667,4.74693,30,26,25,4.83333333333333,1,0.866666666666667,NA,26,26,18.0968801313629,33.6263736263736,63,87.75,112.5,NA,NA,NA,NA,NA,NA,NA,0.947619047619048,16,0.533333333333333,6,5,0.166666666666667,4,2,4,5,5,2,4,5,5,2,3,5,5,2,155.555555555556,66.6666666666667
"L_PLD_12_narr_D_C_1.txt",0.86486,5.26077,37,32,31,4.62162162162162,0.966666666666667,0.9,NA,32,27.2696267696268,18.2964392964393,41.2276350752879,76.664,106.782,136.9,NA,NA,NA,NA,NA,NA,0.854166666666667,0.967857142857143,21,0.567567567567568,5,2,0.0540540540540541,5,4,1,10,6,4,1,10,4,4,1,8,4,2,160.701241782323,73.0460189919649
"L_PLD_12_narr_D_C_2.txt",0.74074,5.44331,54,40,36,4.7037037037037,0.96,0.833333333333333,0.76,32.6835330164964,25.4643732351834,17.5079288286835,21.6,58.32,81.2314285714286,104.142857142857,26.7857142857143,NA,NA,NA,NA,NA,0.854666666666667,0.946666666666667,29,0.537037037037037,5,4,0.0740740740740741,6,3,2,14,10,3,2,10,9,3,2,7,9,1,246.913580246914,116.598079561043
"L_PLD_12_narr_D_C_3.txt",0.67826,7.27354,115,78,72,4.52173913043478,0.909090909090909,0.833333333333333,0.77,34.1324026285103,26.3120644396327,17.8696960014245,30.2499504066653,62.104032729398,139.398648648649,178.716216216216,24.6851851851852,34.3,NA,NA,0.68875,0.734238310708899,0.831395348837209,0.931132075471698,58,0.504347826086956,9,8,0.0695652173913043,10,5,4,25,24,5,4,21,20,5,4,14,18,3,251.039697542533,89.2249527410208
"L_PLD_13_arg_D_C_1.txt",0.80952,3.7097,21,17,17,3.85714285714286,0.85,NA,NA,17,17,16.3809523809524,16.8661417322835,30.87,42.9975,55.125,NA,NA,NA,NA,NA,NA,NA,0.908333333333333,8,0.380952380952381,2,2,0.0952380952380952,1,0,2,4,2,0,2,4,2,0,2,4,2,2,272.108843537415,136.054421768707
"L_PLD_13_arg_D_C_2.txt",0.5625,3.18198,32,18,18,4.15625,0.966666666666667,0.566666666666667,NA,18,17.75,13.9660734149055,16,25.8461538461538,32,36.5714285714286,12.8571428571429,18.25,22.2,NA,NA,NA,0.577777777777778,0.891304347826087,15,0.46875,3,4,0.125,3,0,3,8,4,0,3,5,3,0,2,3,3,2,468.75,273.4375
"L_PLD_13_arg_D_C_3.txt",0.6,3.54965,35,21,20,4.48571428571429,0.866666666666667,0.566666666666667,NA,21,19.4726890756303,14.531512605042,17.5,21.0546875,35,43.75,12.4705882352941,18.2307692307692,22.5714285714286,NA,NA,NA,0.583333333333333,0.884615384615385,18,0.514285714285714,4,4,0.114285714285714,5,2,2,6,8,2,2,4,5,2,2,4,5,3,424.489795918367,359.183673469388
"L_PLD_13_narr_D_C_1.txt",0.63636,3.65563,33,21,20,4.72727272727273,0.833333333333333,0.633333333333333,NA,21,20.0284090909091,14.4215079044056,11,14.4612850082372,21.088690271571,45.375,13.2,15.8571428571429,NA,NA,NA,NA,0.633333333333333,0.845833333333333,23,0.696969696969697,8,0,0,3,7,1,10,5,3,1,7,5,2,1,5,5,0,550.964187327824,275.482093663912
"L_PLD_13_narr_D_C_2.txt",0.62222,4.17399,45,28,24,4.68888888888889,0.85,0.7,NA,26.5907681465821,21.1378911061838,15.0459911299389,16.6909090909091,20.8108108108108,45,59.5588235294118,13.6428571428571,16.8461538461538,25.3333333333333,NA,NA,NA,0.616666666666667,0.858333333333333,30,0.666666666666667,9,0,0,5,7,2,15,6,2,2,11,6,1,2,7,6,0,602.469135802469,237.037037037037
"L_PLD_13_narr_D_C_3.txt",0.675,4.26907,40,27,25,4.275,0.95,0.766666666666667,NA,27,22.7958884998359,16.3828828828829,20,31.5492957746479,48,61.5384615384615,17.6666666666667,29.8,NA,NA,NA,NA,0.763636363636364,0.932258064516129,19,0.475,3,4,0.1,2,3,0,7,9,2,0,5,7,2,0,4,7,1,362.5,175
"L_PLD_14_arg_D_C_1.txt",0.69231,3.53009,26,18,17,4.11538461538461,1,NA,NA,18,18,15.1769230769231,26,26,32.955,42.25,15.8333333333333,23,NA,NA,NA,NA,NA,0.976470588235294,12,0.461538461538462,4,5,0.192307692307692,1,0,4,5,3,0,4,3,2,0,3,3,2,3,355.029585798817,236.686390532544
"L_PLD_14_arg_D_C_2.txt",0.69565,3.33623,23,16,15,4,0.9,NA,NA,16,16,14.6357989836251,15.3333333333333,23,29.4728571428571,37.7857142857143,12.4444444444444,14.3846153846154,NA,NA,NA,NA,NA,0.857142857142857,12,0.521739130434783,6,3,0.130434782608696,2,4,2,4,2,2,2,3,2,2,2,3,1,2,378.071833648393,264.650283553875
"L_PLD_14_arg_D_C_3.txt",0.62222,4.17399,45,28,28,4.15555555555556,0.85,0.666666666666667,NA,26.4636363636364,20.7421609744639,14.7255735378254,13.9481065918654,18,36.6974169741697,59.5588235294118,11.6153846153846,14.3684210526316,19.1739130434783,NA,NA,NA,0.558333333333333,0.825,23,0.511111111111111,6,7,0.155555555555556,3,1,5,15,2,1,4,10,2,1,4,10,2,3,414.814814814815,355.555555555556
"L_PLD_14_narr_D_C_1.txt",0.825,5.21776,40,33,28,4.7,1,0.833333333333333,NA,33,26.8269230769231,18.2948717948718,40,64,89.1428571428571,114.285714285714,19,NA,NA,NA,NA,NA,0.881818181818182,0.974193548387097,24,0.6,5,2,0.05,4,4,1,12,7,3,1,10,6,3,1,7,6,2,362.5,75
"L_PLD_14_narr_D_C_3.txt",0.78261,3.75326,23,18,18,4.65217391304348,0.85,NA,NA,18,18,16.2450592885375,23,29.624,41.262,52.9,13.9,NA,NA,NA,NA,NA,NA,0.892857142857143,12,0.521739130434783,3,1,0.0434782608695652,2,2,1,4,5,1,1,3,5,1,1,2,5,1,264.650283553875,189.035916824197
"L_PLD_15_arg_D_C_1.txt",0.7619,3.49149,21,16,16,4.38095238095238,1,NA,NA,16,16,15.4761904761905,21,24.696,34.398,44.1,11,NA,NA,NA,NA,NA,NA,0.908333333333333,12,0.571428571428571,4,3,0.142857142857143,1,0,4,5,3,0,3,4,3,0,2,4,3,2,272.108843537415,226.757369614512
"L_PLD_15_arg_D_C_2.txt",0.7619,3.49149,21,16,16,3.85714285714286,1,NA,NA,16,16,15.4761904761905,21,24.696,34.398,44.1,19.6666666666667,NA,NA,NA,NA,NA,NA,1,10,0.476190476190476,3,2,0.0952380952380952,1,1,2,4,3,1,1,4,2,1,1,4,2,2,226.757369614512,181.40589569161
"L_PLD_15_narr_D_C_1.txt",0.69231,3.53009,26,18,17,4.34615384615385,0.85,NA,NA,18,18,14.8152934022499,10.4,20.7154471544715,32.955,42.25,10.5,16.6666666666667,NA,NA,NA,NA,NA,0.811764705882353,11,0.423076923076923,1,5,0.192307692307692,2,0,1,6,4,0,1,5,4,0,1,3,3,1,591.715976331361,355.029585798817
"L_PLD_15_narr_D_C_2.txt",0.725,4.5853,40,29,27,4.075,0.875,0.766666666666667,NA,29,23.8105372579057,16.6431046431046,16,29.247311827957,56.7272727272727,72.7272727272727,18.8148148148148,NA,NA,NA,NA,NA,0.76969696969697,0.916129032258065,17,0.425,2,5,0.125,2,1,1,6,9,1,1,5,9,1,1,3,9,1,300,212.5
"L_PLD_16_arg_D_C_1.txt",0.63415,4.06052,41,26,26,4.48780487804878,0.9,0.733333333333333,NA,26,21.407203515355,15.5196998123827,17.6207865168539,26.1073910296905,33.793713717645,56.0333333333333,14.5925925925926,20.76,NA,NA,NA,NA,0.669444444444444,0.896875,20,0.48780487804878,4,6,0.146341463414634,2,1,3,7,9,1,3,7,4,1,2,7,4,4,297.441998810232,261.748958953004
"L_PLD_16_arg_D_C_2.txt",0.80952,5.24631,42,34,32,4.64285714285714,0.95,0.833333333333333,NA,34,26.5309233449477,18.1132404181185,17.7391304347826,41.228714524207,85.995,110.25,10,12,NA,NA,NA,NA,0.871794871794872,0.942424242424242,23,0.547619047619048,8,4,0.0952380952380952,4,5,3,7,8,5,3,7,5,5,2,5,5,4,181.40589569161,90.702947845805
"L_PLD_16_arg_D_C_3.txt",0.79167,5.48483,48,38,36,4.60416666666667,0.925,0.766666666666667,NA,34.0683395004625,26.4206174838113,18.0080172679618,29.267292912041,64.512,89.856,115.2,15.25,NA,NA,NA,NA,NA,0.826315789473684,0.905128205128205,26,0.541666666666667,7,3,0.0625,6,5,2,11,8,5,2,11,5,5,1,11,5,3,164.930555555556,95.4861111111111
"L_PLD_16_narr_D_C_1.txt",0.74359,4.64372,39,29,29,4,0.933333333333333,0.733333333333333,NA,29,23.9889970942603,16.6138996138996,31.5714285714286,40.7151051625239,59.319,76.05,13.3,25.6,NA,NA,NA,NA,0.76,0.92,22,0.564102564102564,9,3,0.0769230769230769,4,6,3,9,4,6,3,7,3,6,3,6,3,2,289.283366206443,157.790927021696
"L_PLD_16_narr_D_C_3.txt",0.63953,5.9308,86,55,53,5.01162790697674,0.9125,0.766666666666667,0.68,31.983539654432,24.9234248696883,17.147660815354,21.6930886372511,50.4301470588235,93.0464516129032,119.290322580645,25.4193548387097,19.5555555555556,NA,NA,NA,0.674825174825175,0.798245614035088,0.94025974025974,48,0.558139534883721,9,7,0.0813953488372093,9,5,4,19,20,4,3,12,17,4,3,10,17,4,227.149810708491,137.912385073012
