ID,questionnaire,order,condition,score,statement,truthfulness,accent,speaker_sex,statement_guess,L1
66,G3,1,3,87,5,notknown,French,m,guessed,German
67,G3,1,3,78,5,notknown,French,m,guessed,German
68,G3,1,3,24,5,notknown,French,m,guessed,German
69,G3,1,3,100,5,known_true,French,m,known,German
70,G3,1,3,72,5,notknown,French,m,guessed,German
71,G3,1,3,86,5,notknown,French,m,guessed,German
73,G3,1,3,3,5,notknown,French,m,guessed,German
74,G3,1,3,77,5,notknown,French,m,guessed,German
75,G4,1,4,80,5,notknown,German,m,guessed,German
76,G4,1,4,0,5,notknown,German,m,guessed,German
77,G4,1,4,100,5,known_true,German,m,known,German
78,G4,1,4,77,5,notknown,German,m,guessed,German
79,G4,1,4,25,5,notknown,German,m,guessed,German
81,G4,1,4,0,5,notknown,German,m,guessed,German
82,G4,1,4,30,5,notknown,German,m,guessed,German
83,G4,1,4,37,5,notknown,German,m,guessed,German
84,G4,1,4,66,5,notknown,German,m,guessed,German
85,G4,1,4,100,5,notknown,German,m,guessed,German
86,G4,1,4,36,5,notknown,German,m,guessed,German
87,G4,1,4,32,5,notknown,German,m,guessed,German
88,G4,1,4,88,5,notknown,German,m,guessed,German
89,G4,1,4,20,5,notknown,German,m,guessed,German
90,G4,1,4,76,5,notknown,German,m,guessed,German
91,G4,1,4,77,5,notknown,German,m,guessed,German
92,G4,1,4,100,5,notknown,German,m,guessed,German
93,G4,1,4,80,5,notknown,German,m,guessed,German
94,G4,1,4,21,5,notknown,German,m,guessed,German
95,G4,1,4,4,5,notknown,German,m,guessed,German
96,G4,1,4,73,5,notknown,German,m,guessed,German
97,G4,1,4,69,5,notknown,German,m,guessed,German
98,G4,1,4,10,5,notknown,German,m,guessed,German
99,G4,1,4,23,5,notknown,German,m,guessed,German
101,G4,1,4,75,5,notknown,German,m,guessed,German
102,G4,1,4,76,5,notknown,German,m,guessed,German
103,G4,1,4,81,5,notknown,German,m,guessed,German
104,G5,2,1,73,5,notknown,Italian,m,guessed,German
105,G5,2,1,100,5,notknown,Italian,m,guessed,German
106,G5,2,1,27,5,notknown,Italian,m,guessed,German
108,G5,2,1,64,5,notknown,Italian,m,guessed,German
110,G5,2,1,58,5,notknown,Italian,m,guessed,German
111,G5,2,1,10,5,notknown,Italian,m,guessed,German
112,G5,2,1,88,5,notknown,Italian,m,guessed,German
114,G5,2,1,70,5,notknown,Italian,m,guessed,German
115,G5,2,1,76,5,notknown,Italian,m,guessed,German
116,G5,2,1,56,5,notknown,Italian,m,guessed,German
117,G5,2,1,73,5,notknown,Italian,m,guessed,German
118,G5,2,1,100,5,notknown,Italian,m,guessed,German
119,G5,2,1,39,5,notknown,Italian,m,guessed,German
121,G5,2,1,81,5,notknown,Italian,m,guessed,German
123,G5,2,1,100,5,notknown,Italian,m,guessed,German
124,G5,2,1,29,5,notknown,Italian,m,guessed,German
125,G5,2,1,80,5,notknown,Italian,m,guessed,German
127,G5,2,1,96,5,notknown,Italian,m,guessed,German
128,G5,2,1,19,5,notknown,Italian,m,guessed,German
129,G5,2,1,91,5,notknown,Italian,m,guessed,German
130,G5,2,1,17,5,notknown,Italian,m,guessed,German
131,G6,2,2,88,5,notknown,English,m,guessed,German
132,G6,2,2,20,5,notknown,English,m,guessed,German
133,G6,2,2,85,5,notknown,English,m,guessed,German
134,G6,2,2,63,5,notknown,English,m,guessed,German
135,G6,2,2,65,5,notknown,English,m,guessed,German
136,G6,2,2,74,5,notknown,English,m,guessed,German
137,G6,2,2,41,5,notknown,English,m,guessed,German
139,G6,2,2,87,5,notknown,English,m,guessed,German
141,G6,2,2,0,5,notknown,English,m,guessed,German
142,G6,2,2,100,5,notknown,English,m,guessed,German
143,G6,2,2,100,5,known_true,English,m,known,German
144,G6,2,2,20,5,notknown,English,m,guessed,German
145,G6,2,2,30,5,notknown,English,m,guessed,German
146,G6,2,2,52,5,notknown,English,m,guessed,German
147,G6,2,2,25,5,notknown,English,m,guessed,German
148,G6,2,2,12,5,notknown,English,m,guessed,German
149,G6,2,2,23,5,notknown,English,m,guessed,German
150,G6,2,2,100,5,notknown,English,m,guessed,German
151,G6,2,2,70,5,notknown,English,m,guessed,German
152,G6,2,2,100,5,notknown,English,m,guessed,German
153,G6,2,2,30,5,notknown,English,m,guessed,German
154,G6,2,2,84,5,notknown,English,m,guessed,German
155,G6,2,2,50,5,notknown,English,m,guessed,German
156,G6,2,2,12,5,notknown,English,m,guessed,German
157,G6,2,2,70,5,notknown,English,m,guessed,German
158,G7,2,3,96,5,notknown,French,m,guessed,German
159,G7,2,3,0,5,notknown,French,m,guessed,German
160,G7,2,3,53,5,notknown,French,m,guessed,German
161,G7,2,3,0,5,notknown,French,m,guessed,German
162,G7,2,3,78,5,notknown,French,m,guessed,German
163,G7,2,3,39,5,notknown,French,m,guessed,German
164,G7,2,3,90,5,notknown,French,m,guessed,German
165,G7,2,3,23,5,notknown,French,m,guessed,German
166,G7,2,3,54,5,notknown,French,m,guessed,German
167,G7,2,3,100,5,notknown,French,m,guessed,German
168,G7,2,3,95,5,notknown,French,m,guessed,German
169,G7,2,3,94,5,notknown,French,m,guessed,German
170,G7,2,3,60,5,notknown,French,m,guessed,German
171,G7,2,3,100,5,notknown,French,m,guessed,German
172,G7,2,3,45,5,notknown,French,m,guessed,German
173,G7,2,3,1,5,notknown,French,m,guessed,German
174,G7,2,3,69,5,notknown,French,m,guessed,German
175,G7,2,3,10,5,notknown,French,m,guessed,German
176,G7,2,3,24,5,notknown,French,m,guessed,German
177,G7,2,3,76,5,notknown,French,m,guessed,German
178,G7,2,3,56,5,notknown,French,m,guessed,German
179,G7,2,3,30,5,notknown,French,m,guessed,German
180,G7,2,3,24,5,notknown,French,m,guessed,German
182,G8,2,4,93,5,notknown,German,m,guessed,German
184,G8,2,4,100,5,notknown,German,m,guessed,German
185,G8,2,4,36,5,notknown,German,m,guessed,German
186,G8,2,4,66,5,notknown,German,m,guessed,German
187,G8,2,4,90,5,notknown,German,m,guessed,German
188,G8,2,4,43,5,notknown,German,m,guessed,German
190,G8,2,4,67,5,notknown,German,m,guessed,German
191,G8,2,4,0,5,notknown,German,m,guessed,German
192,G8,2,4,1,5,notknown,German,m,guessed,German
193,G8,2,4,23,5,notknown,German,m,guessed,German
195,G8,2,4,75,5,notknown,German,m,guessed,German
196,G8,2,4,100,5,notknown,German,m,guessed,German
197,G8,2,4,60,5,notknown,German,m,guessed,German
198,G8,2,4,47,5,notknown,German,m,guessed,German
199,G8,2,4,91,5,notknown,German,m,guessed,German
201,G8,2,4,74,5,notknown,German,m,guessed,German
202,G8,2,4,60,5,notknown,German,m,guessed,German
203,G8,2,4,45,5,notknown,German,m,guessed,German
204,G8,2,4,12,5,notknown,German,m,guessed,German
1,G1,1,1,39,40,notknown,Italian,m,guessed,German
2,G1,1,1,10,40,known_true,Italian,m,known,German
3,G1,1,1,77,40,notknown,Italian,m,guessed,German
4,G1,1,1,19,40,notknown,Italian,m,guessed,German
5,G1,1,1,57,40,notknown,Italian,m,guessed,German
6,G1,1,1,61,40,notknown,Italian,m,guessed,German
7,G1,1,1,60,40,notknown,Italian,m,guessed,German
8,G1,1,1,50,40,notknown,Italian,m,guessed,German
10,G1,1,1,70,40,notknown,Italian,m,guessed,German
11,G1,1,1,83,40,notknown,Italian,m,guessed,German
12,G1,1,1,17,40,notknown,Italian,m,guessed,German
13,G1,1,1,82,40,notknown,Italian,m,guessed,German
14,G1,1,1,60,40,notknown,Italian,m,guessed,German
16,G1,1,1,66,40,notknown,Italian,m,guessed,German
17,G1,1,1,76,40,notknown,Italian,m,guessed,German
18,G1,1,1,100,40,notknown,Italian,m,guessed,German
19,G1,1,1,98,40,notknown,Italian,m,guessed,German
20,G1,1,1,32,40,notknown,Italian,m,guessed,German
21,G1,1,1,19,40,notknown,Italian,m,guessed,German
22,G1,1,1,33,40,notknown,Italian,m,guessed,German
23,G1,1,1,42,40,notknown,Italian,m,guessed,German
24,G1,1,1,20,40,notknown,Italian,m,guessed,German
26,G1,1,1,80,40,notknown,Italian,m,guessed,German
27,G1,1,1,40,40,notknown,Italian,m,guessed,German
28,G1,1,1,0,40,notknown,Italian,m,guessed,German
29,G1,1,1,60,40,notknown,Italian,m,guessed,German
30,G2,1,2,0,40,notknown,English,m,guessed,German
31,G2,1,2,91,40,notknown,English,m,guessed,German
32,G2,1,2,15,40,notknown,English,m,guessed,German
33,G2,1,2,57,40,notknown,English,m,guessed,German
34,G2,1,2,3,40,notknown,English,m,guessed,German
35,G2,1,2,71,40,notknown,English,m,guessed,German
36,G2,1,2,100,40,notknown,English,m,guessed,German
37,G2,1,2,100,40,notknown,English,m,guessed,German
38,G2,1,2,61,40,notknown,English,m,guessed,German
39,G2,1,2,0,40,known_true,English,m,known,German
40,G2,1,2,68,40,notknown,English,m,guessed,German
41,G2,1,2,44,40,notknown,English,m,guessed,German
42,G2,1,2,29,40,notknown,English,m,guessed,German
43,G2,1,2,74,40,notknown,English,m,guessed,German
44,G2,1,2,19,40,notknown,English,m,guessed,German
45,G2,1,2,48,40,notknown,English,m,guessed,German
46,G2,1,2,70,40,notknown,English,m,guessed,German
47,G2,1,2,0,40,notknown,English,m,guessed,German
48,G2,1,2,74,40,notknown,English,m,guessed,German
49,G2,1,2,78,40,notknown,English,m,guessed,German
50,G3,1,3,100,40,notknown,French,m,guessed,German
51,G3,1,3,100,40,notknown,French,m,guessed,German
52,G3,1,3,54,40,notknown,French,m,guessed,German
53,G3,1,3,52,40,notknown,French,m,guessed,German
54,G3,1,3,66,40,notknown,French,m,guessed,German
55,G3,1,3,56,40,notknown,French,m,guessed,German
56,G3,1,3,73,40,notknown,French,m,guessed,German
58,G3,1,3,47,40,notknown,French,m,guessed,German
59,G3,1,3,2,40,known_true,French,m,known,German
60,G3,1,3,25,40,notknown,French,m,guessed,German
61,G3,1,3,25,40,notknown,French,m,guessed,German
63,G3,1,3,0,40,notknown,French,m,guessed,German
64,G3,1,3,27,40,notknown,French,m,guessed,German
65,G3,1,3,0,40,notknown,French,m,guessed,German
66,G3,1,3,20,40,notknown,French,m,guessed,German
67,G3,1,3,20,40,notknown,French,m,guessed,German
68,G3,1,3,15,40,notknown,French,m,guessed,German
69,G3,1,3,28,40,notknown,French,m,guessed,German
70,G3,1,3,26,40,notknown,French,m,guessed,German
71,G3,1,3,5,40,notknown,French,m,guessed,German
73,G3,1,3,98,40,notknown,French,m,guessed,German
74,G3,1,3,39,40,notknown,French,m,guessed,German
75,G4,1,4,40,40,notknown,German,m,guessed,German
76,G4,1,4,0,40,notknown,German,m,guessed,German
77,G4,1,4,64,40,notknown,German,m,guessed,German
78,G4,1,4,41,40,notknown,German,m,guessed,German
79,G4,1,4,25,40,notknown,German,m,guessed,German
81,G4,1,4,0,40,notknown,German,m,guessed,German
82,G4,1,4,40,40,notknown,German,m,guessed,German
83,G4,1,4,10,40,notknown,German,m,guessed,German
84,G4,1,4,51,40,notknown,German,m,guessed,German
85,G4,1,4,100,40,known_false,German,m,known,German
86,G4,1,4,38,40,notknown,German,m,guessed,German
87,G4,1,4,69,40,notknown,German,m,guessed,German
88,G4,1,4,74,40,notknown,German,m,guessed,German
89,G4,1,4,23,40,notknown,German,m,guessed,German
90,G4,1,4,47,40,notknown,German,m,guessed,German
91,G4,1,4,48,40,notknown,German,m,guessed,German
92,G4,1,4,0,40,notknown,German,m,guessed,German
93,G4,1,4,75,40,notknown,German,m,guessed,German
94,G4,1,4,70,40,notknown,German,m,guessed,German
95,G4,1,4,4,40,notknown,German,m,guessed,German
96,G4,1,4,58,40,notknown,German,m,guessed,German
97,G4,1,4,60,40,notknown,German,m,guessed,German
98,G4,1,4,81,40,notknown,German,m,guessed,German
99,G4,1,4,15,40,notknown,German,m,guessed,German
101,G4,1,4,60,40,notknown,German,m,guessed,German
102,G4,1,4,68,40,notknown,German,m,guessed,German
103,G4,1,4,14,40,notknown,German,m,guessed,German
104,G5,2,1,74,40,notknown,Italian,m,guessed,German
105,G5,2,1,0,40,notknown,Italian,m,guessed,German
106,G5,2,1,21,40,notknown,Italian,m,guessed,German
108,G5,2,1,8,40,notknown,Italian,m,guessed,German
110,G5,2,1,47,40,notknown,Italian,m,guessed,German
111,G5,2,1,50,40,notknown,Italian,m,guessed,German
112,G5,2,1,27,40,notknown,Italian,m,guessed,German
114,G5,2,1,65,40,notknown,Italian,m,guessed,German
115,G5,2,1,33,40,notknown,Italian,m,guessed,German
116,G5,2,1,65,40,notknown,Italian,m,guessed,German
117,G5,2,1,3,40,notknown,Italian,m,guessed,German
118,G5,2,1,0,40,notknown,Italian,m,guessed,German
119,G5,2,1,28,40,notknown,Italian,m,guessed,German
121,G5,2,1,82,40,notknown,Italian,m,guessed,German
123,G5,2,1,18,40,notknown,Italian,m,guessed,German
124,G5,2,1,44,40,notknown,Italian,m,guessed,German
125,G5,2,1,60,40,notknown,Italian,m,guessed,German
127,G5,2,1,100,40,known_false,Italian,m,known,German
128,G5,2,1,100,40,notknown,Italian,m,guessed,German
129,G5,2,1,81,40,notknown,Italian,m,guessed,German
130,G5,2,1,28,40,notknown,Italian,m,guessed,German
131,G6,2,2,27,40,notknown,English,m,guessed,German
132,G6,2,2,23,40,known_true,English,m,known,German
133,G6,2,2,64,40,notknown,English,m,guessed,German
134,G6,2,2,74,40,notknown,English,m,guessed,German
135,G6,2,2,39,40,notknown,English,m,guessed,German
136,G6,2,2,100,40,notknown,English,m,guessed,German
137,G6,2,2,46,40,notknown,English,m,guessed,German
139,G6,2,2,100,40,notknown,English,m,guessed,German
141,G6,2,2,0,40,notknown,English,m,guessed,German
142,G6,2,2,100,40,notknown,English,m,guessed,German
143,G6,2,2,67,40,notknown,English,m,guessed,German
144,G6,2,2,21,40,notknown,English,m,guessed,German
145,G6,2,2,92,40,notknown,English,m,guessed,German
146,G6,2,2,15,40,notknown,English,m,guessed,German
147,G6,2,2,44,40,notknown,English,m,guessed,German
148,G6,2,2,75,40,notknown,English,m,guessed,German
149,G6,2,2,0,40,notknown,English,m,guessed,German
150,G6,2,2,0,40,notknown,English,m,guessed,German
151,G6,2,2,70,40,notknown,English,m,guessed,German
152,G6,2,2,75,40,notknown,English,m,guessed,German
153,G6,2,2,100,40,notknown,English,m,guessed,German
154,G6,2,2,72,40,notknown,English,m,guessed,German
155,G6,2,2,0,40,known_true,English,m,known,German
156,G6,2,2,57,40,notknown,English,m,guessed,German
157,G6,2,2,47,40,notknown,English,m,guessed,German
158,G7,2,3,25,40,notknown,French,m,guessed,German
159,G7,2,3,0,40,notknown,French,m,guessed,German
160,G7,2,3,73,40,notknown,French,m,guessed,German
161,G7,2,3,0,40,notknown,French,m,guessed,German
162,G7,2,3,62,40,notknown,French,m,guessed,German
163,G7,2,3,59,40,notknown,French,m,guessed,German
164,G7,2,3,12,40,notknown,French,m,guessed,German
165,G7,2,3,24,40,notknown,French,m,guessed,German
166,G7,2,3,19,40,notknown,French,m,guessed,German
167,G7,2,3,0,40,notknown,French,m,guessed,German
168,G7,2,3,41,40,notknown,French,m,guessed,German
169,G7,2,3,70,40,notknown,French,m,guessed,German
170,G7,2,3,79,40,notknown,French,m,guessed,German
171,G7,2,3,100,40,notknown,French,m,guessed,German
172,G7,2,3,61,40,notknown,French,m,guessed,German
173,G7,2,3,14,40,notknown,French,m,guessed,German
174,G7,2,3,75,40,notknown,French,m,guessed,German
175,G7,2,3,20,40,notknown,French,m,guessed,German
176,G7,2,3,83,40,notknown,French,m,guessed,German
177,G7,2,3,68,40,notknown,French,m,guessed,German
178,G7,2,3,35,40,notknown,French,m,guessed,German
179,G7,2,3,30,40,notknown,French,m,guessed,German
180,G7,2,3,40,40,notknown,French,m,guessed,German
182,G8,2,4,90,40,notknown,German,m,guessed,German
184,G8,2,4,75,40,notknown,German,m,guessed,German
185,G8,2,4,88,40,notknown,German,m,guessed,German
186,G8,2,4,50,40,notknown,German,m,guessed,German
187,G8,2,4,80,40,notknown,German,m,guessed,German
188,G8,2,4,37,40,notknown,German,m,guessed,German
190,G8,2,4,14,40,notknown,German,m,guessed,German
191,G8,2,4,28,40,notknown,German,m,guessed,German
192,G8,2,4,19,40,notknown,German,m,guessed,German
193,G8,2,4,25,40,notknown,German,m,guessed,German
195,G8,2,4,60,40,notknown,German,m,guessed,German
196,G8,2,4,0,40,notknown,German,m,guessed,German
197,G8,2,4,78,40,notknown,German,m,guessed,German
198,G8,2,4,20,40,notknown,German,m,guessed,German
199,G8,2,4,10,40,notknown,German,m,guessed,German
201,G8,2,4,83,40,notknown,German,m,guessed,German
202,G8,2,4,18,40,notknown,German,m,guessed,German
203,G8,2,4,49,40,notknown,German,m,guessed,German
204,G8,2,4,18,40,notknown,German,m,guessed,German
1,G1,1,1,40,49,notknown,French,f,guessed,German
2,G1,1,1,0,49,notknown,French,f,guessed,German
3,G1,1,1,76,49,notknown,French,f,guessed,German
4,G1,1,1,35,49,notknown,French,f,guessed,German
5,G1,1,1,40,49,notknown,French,f,guessed,German
6,G1,1,1,53,49,notknown,French,f,guessed,German
7,G1,1,1,24,49,notknown,French,f,guessed,German
8,G1,1,1,0,49,notknown,French,f,guessed,German
10,G1,1,1,25,49,notknown,French,f,guessed,German
11,G1,1,1,0,49,notknown,French,f,guessed,German
12,G1,1,1,87,49,notknown,French,f,guessed,German
13,G1,1,1,10,49,notknown,French,f,guessed,German
14,G1,1,1,3,49,known_false,French,f,known,German
16,G1,1,1,25,49,notknown,French,f,guessed,German
17,G1,1,1,73,49,notknown,French,f,guessed,German
18,G1,1,1,100,49,notknown,French,f,guessed,German
19,G1,1,1,26,49,notknown,French,f,guessed,German
20,G1,1,1,80,49,notknown,French,f,guessed,German
21,G1,1,1,60,49,notknown,French,f,guessed,German
22,G1,1,1,17,49,notknown,French,f,guessed,German
23,G1,1,1,0,49,notknown,French,f,guessed,German
24,G1,1,1,20,49,notknown,French,f,guessed,German
26,G1,1,1,0,49,known_false,French,f,known,German
27,G1,1,1,0,49,notknown,French,f,guessed,German
28,G1,1,1,24,49,notknown,French,f,guessed,German
29,G1,1,1,5,49,notknown,French,f,guessed,German
30,G2,1,2,2,49,notknown,German,f,guessed,German
31,G2,1,2,19,49,notknown,German,f,guessed,German
32,G2,1,2,31,49,notknown,German,f,guessed,German
33,G2,1,2,31,49,notknown,German,f,guessed,German
34,G2,1,2,17,49,notknown,German,f,guessed,German
35,G2,1,2,55,49,notknown,German,f,guessed,German
36,G2,1,2,0,49,notknown,German,f,guessed,German
37,G2,1,2,0,49,notknown,German,f,guessed,German
38,G2,1,2,19,49,notknown,German,f,guessed,German
39,G2,1,2,0,49,known_false,German,f,known,German
40,G2,1,2,43,49,notknown,German,f,guessed,German
41,G2,1,2,0,49,notknown,German,f,guessed,German
42,G2,1,2,24,49,notknown,German,f,guessed,German
43,G2,1,2,62,49,notknown,German,f,guessed,German
44,G2,1,2,21,49,notknown,German,f,guessed,German
45,G2,1,2,0,49,notknown,German,f,guessed,German
46,G2,1,2,10,49,notknown,German,f,guessed,German
47,G2,1,2,89,49,notknown,German,f,guessed,German
48,G2,1,2,28,49,notknown,German,f,guessed,German
49,G2,1,2,25,49,notknown,German,f,guessed,German
50,G3,1,3,32,49,notknown,Italian,f,guessed,German
51,G3,1,3,100,49,notknown,Italian,f,guessed,German
52,G3,1,3,49,49,notknown,Italian,f,guessed,German
53,G3,1,3,38,49,notknown,Italian,f,guessed,German
54,G3,1,3,30,49,notknown,Italian,f,guessed,German
55,G3,1,3,33,49,notknown,Italian,f,guessed,German
56,G3,1,3,28,49,notknown,Italian,f,guessed,German
58,G3,1,3,45,49,notknown,Italian,f,guessed,German
59,G3,1,3,60,49,notknown,Italian,f,guessed,German
60,G3,1,3,65,49,notknown,Italian,f,guessed,German
61,G3,1,3,21,49,notknown,Italian,f,guessed,German
63,G3,1,3,60,49,notknown,Italian,f,guessed,German
64,G3,1,3,0,49,notknown,Italian,f,guessed,German
65,G3,1,3,0,49,notknown,Italian,f,guessed,German
66,G3,1,3,0,49,notknown,Italian,f,guessed,German
67,G3,1,3,20,49,notknown,Italian,f,guessed,German
68,G3,1,3,0,49,notknown,Italian,f,guessed,German
69,G3,1,3,63,49,notknown,Italian,f,guessed,German
70,G3,1,3,23,49,notknown,Italian,f,guessed,German
71,G3,1,3,79,49,notknown,Italian,f,guessed,German
73,G3,1,3,1,49,notknown,Italian,f,guessed,German
74,G3,1,3,29,49,notknown,Italian,f,guessed,German
75,G4,1,4,30,49,notknown,English,f,guessed,German
76,G4,1,4,0,49,notknown,English,f,guessed,German
77,G4,1,4,25,49,notknown,English,f,guessed,German
78,G4,1,4,58,49,notknown,English,f,guessed,German
79,G4,1,4,75,49,notknown,English,f,guessed,German
81,G4,1,4,0,49,notknown,English,f,guessed,German
82,G4,1,4,29,49,notknown,English,f,guessed,German
83,G4,1,4,73,49,notknown,English,f,guessed,German
84,G4,1,4,80,49,notknown,English,f,guessed,German
85,G4,1,4,0,49,notknown,English,f,guessed,German
86,G4,1,4,26,49,notknown,English,f,guessed,German
87,G4,1,4,69,49,notknown,English,f,guessed,German
88,G4,1,4,58,49,notknown,English,f,guessed,German
89,G4,1,4,16,49,notknown,English,f,guessed,German
90,G4,1,4,29,49,notknown,English,f,guessed,German
91,G4,1,4,25,49,notknown,English,f,guessed,German
92,G4,1,4,0,49,known_false,English,f,known,German
93,G4,1,4,70,49,notknown,English,f,guessed,German
94,G4,1,4,24,49,notknown,English,f,guessed,German
95,G4,1,4,3,49,notknown,English,f,guessed,German
96,G4,1,4,80,49,notknown,English,f,guessed,German
97,G4,1,4,44,49,notknown,English,f,guessed,German
98,G4,1,4,1,49,notknown,English,f,guessed,German
99,G4,1,4,28,49,notknown,English,f,guessed,German
101,G4,1,4,0,49,notknown,English,f,guessed,German
102,G4,1,4,8,49,notknown,English,f,guessed,German
103,G4,1,4,0,49,notknown,English,f,guessed,German
104,G5,2,1,2,49,notknown,French,f,guessed,German
105,G5,2,1,0,49,notknown,French,f,guessed,German
106,G5,2,1,64,49,notknown,French,f,guessed,German
108,G5,2,1,22,49,notknown,French,f,guessed,German
110,G5,2,1,100,49,known_true,French,f,known,German
111,G5,2,1,0,49,notknown,French,f,guessed,German
112,G5,2,1,36,49,notknown,French,f,guessed,German
114,G5,2,1,5,49,notknown,French,f,guessed,German
115,G5,2,1,33,49,notknown,French,f,guessed,German
116,G5,2,1,34,49,notknown,French,f,guessed,German
117,G5,2,1,0,49,known_false,French,f,known,German
118,G5,2,1,0,49,notknown,French,f,guessed,German
119,G5,2,1,36,49,notknown,French,f,guessed,German
121,G5,2,1,100,49,known_true,French,f,known,German
123,G5,2,1,0,49,notknown,French,f,guessed,German
124,G5,2,1,84,49,notknown,French,f,guessed,German
125,G5,2,1,60,49,notknown,French,f,guessed,German
127,G5,2,1,0,49,known_false,French,f,known,German
128,G5,2,1,50,49,notknown,French,f,guessed,German
129,G5,2,1,0,49,known_false,French,f,known,German
130,G5,2,1,23,49,notknown,French,f,guessed,German
131,G6,2,2,0,49,notknown,German,f,guessed,German
132,G6,2,2,3,49,notknown,German,f,guessed,German
133,G6,2,2,12,49,notknown,German,f,guessed,German
134,G6,2,2,0,49,notknown,German,f,guessed,German
135,G6,2,2,84,49,notknown,German,f,guessed,German
136,G6,2,2,0,49,notknown,German,f,guessed,German
137,G6,2,2,0,49,known_false,German,f,known,German
139,G6,2,2,23,49,notknown,German,f,guessed,German
141,G6,2,2,0,49,notknown,German,f,guessed,German
142,G6,2,2,0,49,notknown,German,f,guessed,German
143,G6,2,2,22,49,notknown,German,f,guessed,German
144,G6,2,2,75,49,notknown,German,f,guessed,German
145,G6,2,2,14,49,notknown,German,f,guessed,German
146,G6,2,2,52,49,notknown,German,f,guessed,German
147,G6,2,2,30,49,notknown,German,f,guessed,German
148,G6,2,2,0,49,notknown,German,f,guessed,German
149,G6,2,2,20,49,notknown,German,f,guessed,German
150,G6,2,2,100,49,notknown,German,f,guessed,German
151,G6,2,2,62,49,notknown,German,f,guessed,German
152,G6,2,2,21,49,notknown,German,f,guessed,German
153,G6,2,2,0,49,notknown,German,f,guessed,German
154,G6,2,2,0,49,notknown,German,f,guessed,German
155,G6,2,2,50,49,notknown,German,f,guessed,German
156,G6,2,2,44,49,notknown,German,f,guessed,German
157,G6,2,2,4,49,notknown,German,f,guessed,German
158,G7,2,3,14,49,notknown,Italian,f,guessed,German
159,G7,2,3,0,49,notknown,Italian,f,guessed,German
160,G7,2,3,19,49,notknown,Italian,f,guessed,German
161,G7,2,3,100,49,notknown,Italian,f,guessed,German
162,G7,2,3,56,49,notknown,Italian,f,guessed,German
163,G7,2,3,55,49,notknown,Italian,f,guessed,German
164,G7,2,3,0,49,known_false,Italian,f,known,German
165,G7,2,3,48,49,notknown,Italian,f,guessed,German
166,G7,2,3,0,49,notknown,Italian,f,guessed,German
167,G7,2,3,0,49,notknown,Italian,f,guessed,German
168,G7,2,3,10,49,notknown,Italian,f,guessed,German
169,G7,2,3,50,49,notknown,Italian,f,guessed,German
170,G7,2,3,0,49,notknown,Italian,f,guessed,German
171,G7,2,3,0,49,notknown,Italian,f,guessed,German
172,G7,2,3,34,49,notknown,Italian,f,guessed,German
173,G7,2,3,0,49,notknown,Italian,f,guessed,German
174,G7,2,3,72,49,notknown,Italian,f,guessed,German
175,G7,2,3,70,49,notknown,Italian,f,guessed,German
176,G7,2,3,11,49,notknown,Italian,f,guessed,German
177,G7,2,3,31,49,notknown,Italian,f,guessed,German
178,G7,2,3,32,49,notknown,Italian,f,guessed,German
179,G7,2,3,27,49,notknown,Italian,f,guessed,German
180,G7,2,3,64,49,notknown,Italian,f,guessed,German
182,G8,2,4,92,49,notknown,English,f,guessed,German
184,G8,2,4,0,49,notknown,English,f,guessed,German
185,G8,2,4,65,49,notknown,English,f,guessed,German
186,G8,2,4,2,49,notknown,English,f,guessed,German
187,G8,2,4,50,49,notknown,English,f,guessed,German
188,G8,2,4,60,49,notknown,English,f,guessed,German
190,G8,2,4,70,49,notknown,English,f,guessed,German
191,G8,2,4,73,49,notknown,English,f,guessed,German
192,G8,2,4,5,49,notknown,English,f,guessed,German
193,G8,2,4,2,49,notknown,English,f,guessed,German
195,G8,2,4,28,49,notknown,English,f,guessed,German
196,G8,2,4,0,49,notknown,English,f,guessed,German
197,G8,2,4,50,49,notknown,English,f,guessed,German
198,G8,2,4,17,49,notknown,English,f,guessed,German
199,G8,2,4,10,49,notknown,English,f,guessed,German
201,G8,2,4,30,49,notknown,English,f,guessed,German
202,G8,2,4,21,49,notknown,English,f,guessed,German
203,G8,2,4,0,49,notknown,English,f,guessed,German
204,G8,2,4,9,49,notknown,English,f,guessed,German
1,G1,1,1,6,53,notknown,German,f,guessed,German
2,G1,1,1,73,53,notknown,German,f,guessed,German
3,G1,1,1,20,53,notknown,German,f,guessed,German
4,G1,1,1,62,53,notknown,German,f,guessed,German
5,G1,1,1,46,53,notknown,German,f,guessed,German
6,G1,1,1,3,53,notknown,German,f,guessed,German
7,G1,1,1,69,53,notknown,German,f,guessed,German
8,G1,1,1,50,53,notknown,German,f,guessed,German
10,G1,1,1,70,53,notknown,German,f,guessed,German
11,G1,1,1,100,53,notknown,German,f,guessed,German
12,G1,1,1,0,53,notknown,German,f,guessed,German
13,G1,1,1,0,53,known_true,German,f,known,German
14,G1,1,1,40,53,notknown,German,f,guessed,German
16,G1,1,1,28,53,notknown,German,f,guessed,German
17,G1,1,1,84,53,notknown,German,f,guessed,German
18,G1,1,1,0,53,notknown,German,f,guessed,German
19,G1,1,1,80,53,notknown,German,f,guessed,German
20,G1,1,1,27,53,notknown,German,f,guessed,German
21,G1,1,1,20,53,notknown,German,f,guessed,German
22,G1,1,1,10,53,notknown,German,f,guessed,German
23,G1,1,1,0,53,notknown,German,f,guessed,German
